Corr/f7.83125363f7.5543394	Corr/f3.96892066f7.5543394	Corr/f7.8423149f3.96892066	Corr/f7.65137389f7.54371056	Corr/f2.67183079f2.55375959	Corr/f4.05847317f3.04562355	Corr/f2.26835606f7.41543777	Corr/f4.19323137f2.26835606	Corr/f7.21512364f2.34609156	Corr/f2.10098149f2.26835606	Corr/f8.08686961f4.44197134	Corr/f1.9327416f2.26835606	Corr/f3.11155736f3.30174918	Corr/f6.36097057f6.13422123	Corr/f2.72536507f3.04562355	Corr/f8.33470473f6.67724044	Corr/f7.30971869f6.84334939	Corr/f4.64518419f5.23951002	Corr/f6.24620988f6.36097057	Corr/f3.58786783f2.47461135	Corr/f6.21704203f6.06044366	Corr/f6.98478217f7.76865622	Corr/f2.74415963f3.58786783	Corr/f3.18131412f2.74415963	Corr/f6.99371349f6.84334939	Corr/f7.15493875f2.16092068	Corr/f4.11516934f3.58786783	Corr/f4.26441488f4.11516934	Corr/f6.43833605f3.04562355	Corr/f1.91427696f2.11117558	Corr/f1.50892693f3.58786783	Corr/f5.86025971f5.61164911	Corr/f2.38065771f1.50892693	Corr/f1.37357132f1.50892693	Corr/f1.11970213f1.37357132	Corr/f5.97056593f5.86025971	Corr/f3.65800917f7.36383034	Corr/f7.47437275f7.33825723	Corr/f1.12989762f1.50892693	Corr/f4.00955893f3.58786783	Corr/f3.39722713f3.52922397	Corr/f3.15649363f4.05847317	Corr/f4.03764378f2.72536507	Corr/f4.53880071f5.21309637	Corr/f4.30671322f7.67911541	Corr/f3.37475199f1.50892693	Corr/f1.83683351f2.38065771	Corr/f2.61479076f6.84334939	Corr/f3.09422033f1.19139379	Corr/f6.26268833f3.04562355	Corr/f6.173676f4.07081943	Corr/f3.62745737f2.16092068	Corr/f2.9415488f8.33060653	Corr/f5.98390494f4.05847317	Corr/f2.65362897f6.13422123	Corr/f4.24945164f3.58786783	Corr/f2.36721772f4.30671322	Corr/f2.0802689f4.53880071	Corr/f1.48991788f3.18131412	Corr/f7.08725811f7.88000916	Corr/f6.12074843f3.04562355	Corr/f8.49620795f7.62955706	Corr/f2.8938235f2.74415963	Corr/f8.34870752f4.30671322	Corr/f7.95494567f2.27881983	Corr/f2.62446615f3.58786783	Corr/f0.91439674f1.01900188	Corr/f6.51473917f6.36097057	Corr/f7.26597854f4.19323137	Corr/f6.09812883f4.30671322	Corr/f5.32384267f6.13422123	Corr/f5.99956963f3.04562355	Corr/f2.8477771f4.07081943	Corr/f3.84184016f4.53880071	Corr/f7.95316535f4.19323137	Corr/f2.29228556f2.39563347	Corr/f3.41036438f4.64518419	Corr/f6.74609331f2.26835606	Corr/f1.79263619f1.64399104	Corr/f1.32800494f4.11516934	Corr/f5.49046355f6.13422123	Corr/f5.45413051f2.9415488	Corr/f4.62974974f6.24620988	Corr/f4.02377892f1.83683351	Corr/f6.48213498f4.61730956	Corr/f0.83155705f1.24709382	Corr/f3.17086713f5.86025971	Corr/f2.78078922f4.39112747	Corr/f1.10153829f1.2375346	Corr/f7.97917265f2.10098149	Corr/f7.17527913f6.87201597	Corr/f1.96535712f8.09635394	Corr/f3.6353089f2.26835606	Corr/f2.8200243f1.42052021	Corr/f2.31137638f3.11155736	Corr/f2.79038061f2.29228556	Corr/f6.72081819f7.8423149	Corr/f1.08829468f1.83683351	Corr/f0.86830182f1.54263629	Corr/f3.78517816f1.48991788	Corr/f3.69849025f7.08725811	Corr/f4.34452389f1.22665954	Corr/f3.20704457f4.45891829	Corr/f2.00966913f1.64399104	Corr/f4.48171741f1.22665954	Corr/f2.43158044f3.23015616	Corr/f8.24549261f6.30796788	Corr/f2.46419281f2.14161058	Corr/f3.01992633f2.43158044	Corr/f8.48640761f6.06044366	Corr/f5.60282437f3.04562355	Corr/f3.86525495f3.7539065	Corr/f5.19909117f7.81503062	Corr/f7.99540288f8.15267475	Corr/f3.00131145f3.92193576	Corr/f2.02327747f3.01992633	Corr/f7.07578926f6.36097057	Corr/f6.82959963f6.13422123	Corr/f4.52031939f4.35614714	Corr/f1.38821794f2.66759434	Corr/f8.30641865f6.13422123	Corr/f1.27162019f2.36721772	Corr/f3.51789794f1.24709382	Corr/f3.89303619f5.24436416	Corr/f3.74338363f3.24618599	Corr/f6.52446765f2.65362897	Corr/f4.27728549f4.00955893	Corr/f2.94437771f4.2967762	Corr/f1.18001829f3.6660258	Corr/f5.45933027f4.62974974	Corr/f7.7263651f7.117331	Corr/f6.71691438f7.5543394	Corr/f6.55095009f6.24620988	Corr/f0.97475418f2.47537718	Corr/f5.18848173f7.0109346	Corr/f8.22507171f3.00131145	Corr/f6.6336729f3.04562355	Corr/f3.43006857f3.23015616	Corr/f8.38761746f3.74338363	Corr/f4.14843399f1.8614884	Corr/f3.76460529f6.36097057	Corr/f6.89686185f4.07081943	Corr/f2.90444467f3.23015616	Corr/f8.1918897f8.33470473	Corr/f1.31378065f1.70904734	Corr/f3.82947275f4.26441488	Corr/f7.06217792f2.34609156	Corr/f1.61871485f1.01900188	Corr/f6.68878115f4.30671322	Corr/f8.02105451f7.90392089	Corr/f7.10426492f3.24618599	Corr/f5.29065005f6.24620988	Corr/f8.20628545f4.05847317	Corr/f5.51326463f1.66487509	Corr/f4.58958407f3.23015616	Corr/f3.29149357f2.17139329	Corr/f2.88363939f2.47461135	Corr/f8.34643622f4.00955893	Corr/f5.34719257f4.29740181	Corr/f2.92630419f5.24436416	Corr/f3.48227835f5.24436416	Corr/f5.52944098f6.36097057	Corr/f6.07064227f6.65703491	Corr/f2.63782808f1.50892693	Corr/f3.90357189f2.16092068	Corr/f2.21837317f4.00955893	Corr/f5.4446624f7.117331	Corr/f8.05600859f7.7263651	Corr/f7.02540525f7.50037017	Corr/f4.55579687f7.67911541	Corr/f3.60478819f1.8614884	Corr/f6.96092807f3.87397676	Corr/f3.9339112f5.86025971	Corr/f7.03452178f2.9415488	Corr/f1.52511092f1.83683351	Corr/f8.02916865f4.00955893	Corr/f3.3225281f4.44197134	Corr/f2.32341986f4.07081943	Corr/f8.13693716f8.437004	Corr/f6.7051099f6.82959963
0.9892665490239916	0.9848384347697742	0.9828115689781957	0.9649906165134485	0.9390473334156642	0.8893082302729151	0.8814430455458638	0.8594699911795973	0.8511904617266163	0.8404132687153342	0.7989701873129008	0.7843429989501253	0.7656591491078175	0.6790576581175728	0.6787946381520965	0.6770009825675501	0.6746709010956795	0.6710200560239243	0.6634317184972717	0.6372318865496636	0.635740726525877	0.6307651428190497	0.6232789166748448	0.6224056417402778	0.6196711964670936	0.6187917316019135	0.617250877306191	0.6136111971799812	0.608450210764796	0.6022155669315498	0.5995926896672427	0.5951441631248551	0.5950813535026797	0.5936496684306787	0.5932830013975399	0.5895037892467839	0.5889969436409606	0.588666965088297	0.5808190435509384	0.5802752511298717	0.5799500782563073	0.578028569659161	0.569261986405518	0.5653475230474262	0.5652510757576685	0.5647598726141566	0.5629573915421037	0.5617008081870349	0.561625029536042	0.5589564609969097	0.5582166446713516	0.5578358125673621	0.5559744910845968	0.555911160416832	0.5539824142446602	0.5504864308097058	0.5450410417689487	0.5450170907240244	0.5431757364575763	0.5431215608043389	0.5426502492860209	0.5413169401924153	0.5359517591321442	0.531513759391669	0.5241379766429913	0.5214088070154985	0.5206600042159363	0.5203730110111149	0.5194610902340733	0.5191537230138443	0.5190631404112538	0.5166354674559607	0.514218811023932	0.5128117624562101	0.5080745379104481	0.5069043796577544	0.5065301164268047	0.5052185104922844	0.5038878126316869	0.5036745932237039	0.5000089632646979	0.49986339712319133	0.4981990433698463	0.49804499834192323	0.49682287683152	0.49348553626751346	0.49180574498661667	0.48848266463981405	0.48516975232118187	0.48353496137128427	0.4834974023013015	0.48198080516174424	0.4811740430914941	0.4792120862478966	0.47776594307089826	0.4744671031428011	0.47381243575556925	0.4726418937552001	0.47177168616167786	0.47148876311976373	0.4714496721970578	0.4662085257149727	0.46586814258909043	0.46465943936759485	0.4597980251154482	0.45775200454267445	0.4531787584891335	0.4523948682935353	0.4516876290102039	0.44888957923438066	0.4475208680994657	0.44552576832070184	0.4450955905651298	0.44140117263959655	0.4410417205875141	0.43369742758832985	0.4329394501802478	0.42987256483781855	0.42685665238906895	0.42579160646175335	0.418755291825133	0.4183313854646058	0.41155891912330844	0.4107587155889898	0.40896461494455877	0.4088906386008505	0.4081922778198495	0.40705517751752696	0.4067939108862743	0.40560283937783526	0.4027956718053944	0.40238142444724784	0.40183901931256305	0.39956432495816957	0.39867383384221966	0.3984110148867494	0.39779340323384593	0.3943617610760845	0.39140440579924735	0.38626671161785425	0.38449830450178635	0.38085854969423383	0.3795947355556846	0.3794013597192558	0.3792661695038394	0.3761275706541554	0.3738166621469355	0.36842198093545103	0.36823066206836697	0.3680521286789126	0.3678073215973668	0.3674831845233895	0.36728013719836267	0.36677070045075977	0.3661662715280813	0.36280441349461073	0.3622385990238342	0.36171460592216936	0.3588310255604654	0.35799018223915074	0.35382051847787166	0.3528732207912506	0.3526537712851675	0.3489701317576615	0.34737644200891393	0.34079135494614177	0.33964818513095296	0.3396162503616884	0.3385969859146786	0.33854248823590805	0.3380832823476918	0.3363167645000789	0.33584387016980743	0.332751676540231	0.33127939430063646	0.329752568891645	0.3290182059099247	0.328428546054378	0.32801481973473384	0.3272579326684762
